10000206	উন্নয়নের বিকাশ হ'ল কী হওয়া দরকার	None
10000207	সময় টিভি একটি খারাপ	Abusive
10000208	আমি হলুদ খবর করেছি	None
10000209	রাবার বুলেট খানকির ছেলে পুলিশের বুলেট নেই	Profane
10000210	আজ কি তারিখ	None
10000211	দেশীয় গরু এখন দেশ থেকে দেশে বিলুপ্তিতে পাগল।	None
10000212	আমাদের মানসিকতা খেতে এবং দেখতে ভেজালও হয়, তাই নকলটি ভাল এবং বাঘ ভাইবোনরা আমার মনে খুব খুশি হয় না।	None
10000213	বিএনপি এনপির পক্ষে এগুলি সবই সম্ভব তাই আমি মনে করি বিচারক মিয়া বুড়ো লোকটির নাটক এবং তার ক্ষতির জন্য বেগম খালেদাইয়া এবং তারেকের বিরুদ্ধে ক্ষতি করতে পারেন।	Political Hate
10000214	এই শুয়োরের মাংসের বাচ্চা পিটার হাস এখনও দেশের বাইরে চলে যায়নি	Profane
10000215	কাওয়া কাদের কবরে গিয়ে এমন মিথ্যা বক্তব্য দিতেন	Abusive
10000216	বিচারক জাবিন হলেন আইনজীবী যিনি উভয়কে ফাঁসি দিতে চান	None
10000217	আমরা ভারতের করুণা থেকে স্বতন্ত্র আমরা ভারতের মানুষ	Abusive
10000218	কেন তাদের রব নেই তারা এখন কী বসে বসে বসে আছে	Profane
10000219	এলন চীনা দালাল	Abusive
10000220	আপনাকে প্রথমে বিচার করা উচিত আপনি জানেন যে লোকটি বিবাহিত সে কারণেই আপনি বিশ্বের প্রেমে ছিলেন	Abusive
